ID_Etudiant,Nom,Classe_ID,Notes,Absences
2930,Ronnie Frazier,26,2.21,14
2931,Kristen Gallegos,43,2.72,20
2932,Kathryn Fletcher,7,15.25,16
2933,Christopher Dudley,12,14.09,2
2934,Vanessa Martinez,9,11.14,10
2935,Manuel Robinson,31,0.81,1
2936,Paul Hansen,21,6.56,13
2937,Rose Mcdonald,16,2.31,3
2938,Martin Wilcox,1,5.67,16
2939,Robert Lucas,17,12.01,10
2940,Brian Miller,25,6.24,6
2941,Sarah Johnson,16,19.52,17
2942,Joshua Jones,29,8.88,20
2943,Nicole Parker,49,11.08,1
2944,Margaret Johnson,18,5.81,20
2945,William Cunningham,22,17.11,20
2946,Rachel Williams,20,3.78,0
2947,Tony Smith,38,1.39,7
2948,Douglas Sanders,47,16.82,4
2949,Paul Swanson,37,9.51,18
2950,Michele Davis,1,13.58,12
2951,Patrick Garcia,17,3.59,7
2952,Brittany Matthews,42,19.97,6
2953,Kevin Christian,24,9.83,8
2954,Christian Ford,45,2.1,15
2955,Anna Higgins,16,8.76,4
2956,Rhonda Pena,4,13.17,15
2957,Candace Stuart,43,1.7,5
2958,Monica Curtis,8,2.87,15
2959,Gloria Floyd,30,8.01,9
2960,Isaac Chase,20,11.81,4
2961,Steven Schroeder,11,2.03,6
2962,Daniel Bishop,26,18.51,20
2963,Christian Burton,44,19.56,2
2964,Robert Thomas PhD,33,1.29,16
2965,Tracy Harrington,46,19.5,6
2966,Brandon Edwards,50,6.77,0
2967,Candice Ramirez,20,11.9,13
2968,Brandon White,45,19.81,2
2969,Deanna Kennedy,8,2.46,15
2970,Shawn Santos,41,16.76,17
2971,Caleb Carroll,19,14.5,19
2972,Scott Morales,24,5.57,6
2973,Sylvia Anderson,40,14.27,5
2974,Ryan Crane,15,11.64,1
2975,Michael Hunter,15,5.46,13
2976,Shawn Fleming,9,15.79,8
2977,Maria Figueroa,31,12.88,19
2978,Roberto Smith,10,8.0,12
2979,Donna Moore,30,9.52,20
2980,Benjamin Price,48,12.06,18
2981,Brandon Owens,39,8.09,7
2982,Stephanie Marshall,24,9.69,20
2983,Nicholas Lowery,27,5.58,11
2984,Patricia Gonzalez,45,15.36,15
2985,Evan Davies,36,2.16,16
2986,Dr. John Ramirez,31,5.01,5
2987,Christopher Harrison,49,9.95,9
2988,Erica Johnson,35,12.57,7
2989,Jamie Mayer,43,2.69,9
2990,Jeffrey Kennedy,14,1.99,15
2991,Sean Cisneros,49,1.06,15
2992,Debra Reid,16,1.36,20
2993,Benjamin Sullivan,44,13.56,12
2994,Michael Savage,49,19.44,19
2995,Mckenzie Green,39,7.65,11
2996,Anna Valenzuela,6,13.58,17
2997,Paul Martin,34,3.05,15
2998,Jason Alvarez,29,12.44,9
2999,Caitlyn Horton,34,1.93,3
3000,Michael Price,46,1.53,7
3001,Richard Harper,24,15.03,3
3002,Michael Jensen,5,15.35,9
3003,William Mcmillan,37,15.85,13
3004,Nancy Stewart,8,4.04,14
3005,Jimmy Hernandez,4,13.24,10
3006,Ashley Cordova,36,9.81,7
3007,Joseph Smith,33,5.23,13
3008,Ronnie Martinez,13,6.87,3
3009,Wayne Davis,37,17.19,5
3010,William Fisher,35,10.93,14
3011,Carol Gray,10,19.05,10
3012,Tristan Bonilla,11,0.63,3
3013,Alexis Cervantes,21,8.61,11
3014,Steven Shaw,34,18.3,12
3015,Melissa Banks,29,7.67,4
3016,Jason Bell,8,6.29,15
3017,Kelly Hubbard,44,7.53,15
3018,Christopher Patterson,14,9.19,19
3019,Kurt Daniels,46,0.66,13
3020,Ryan Barker,38,11.13,7
3021,Douglas Oliver,32,17.21,0
3022,Shannon Cowan,6,6.06,9
3023,Ashley Banks,33,14.12,8
3024,Jennifer Crawford,29,9.83,16
3025,Tammy Garcia,4,2.69,6
3026,Kevin Johnson,30,14.31,13
3027,Jason Walker,9,9.75,1
3028,James Gonzalez,33,2.19,17
3029,Caleb Ponce,27,13.5,10
3030,Jennifer Hoover,30,13.2,8
3031,Natalie Smith,37,13.71,10
3032,Danny Campbell,4,11.44,13
3033,Deborah Roberson,36,9.52,12
3034,Jennifer Allen,30,17.09,14
3035,Jennifer Smith,44,10.13,13
3036,James Montoya,20,7.83,12
3037,Lindsay Rogers,47,9.89,8
3038,Wendy Allen,2,19.42,1
3039,Cheryl Newman,26,12.34,8
3040,Rebecca Lane,17,7.06,15
3041,Mark Madden,1,19.56,7
3042,Tanner Holmes,48,6.41,10
3043,Brett Owen,14,0.56,20
3044,Lynn Mueller,38,0.9,1
3045,Lori Green,5,16.74,9
3046,Tiffany Harris,3,6.98,14
3047,Jeffrey Fuller,28,14.84,13
3048,Alyssa Zimmerman,23,0.54,7
3049,Angela Reyes,45,17.83,18
3050,Bianca Chavez,5,6.83,5
3051,Heather Allen,35,1.95,17
3052,Elizabeth Nichols,4,6.9,6
3053,Richard Hartman,5,7.15,20
3054,Mary Hill,31,7.03,3
3055,Lori Little,3,13.22,19
3056,Ashley Stevens,19,4.95,19
3057,Ashley Campbell,27,12.96,10
3058,Anna Snyder,12,11.85,4
3059,Ryan Myers,50,18.21,19
3060,Alex Jones DVM,9,1.31,17
3061,Michael Brooks,50,6.1,0
3062,Terry Stokes,42,6.75,0
3063,Adam White,47,0.39,12
3064,Lisa Johnson,42,6.52,2
3065,Wendy Webb,27,9.22,10
3066,Kimberly Moore,24,17.27,11
3067,Tammy Lee,25,11.36,17
3068,Alexander Hunt,29,18.03,2
3069,Sean Wilson,25,5.33,20
3070,Garrett Robinson,25,13.92,1
3071,Teresa Adams,6,11.76,16
3072,Dr. Gregory Arnold,44,19.72,6
3073,Patrick Simpson,43,7.55,11
3074,Jennifer Lee,35,7.81,17
3075,Michael Clay,9,11.45,6
3076,James Silva,42,16.17,5
3077,Emily Bauer,23,2.0,17
3078,Katherine Andrade,8,13.5,12
3079,Paul Cabrera,12,6.72,7
3080,Lisa Patterson,35,10.06,9
3081,Jacqueline Chen,26,15.3,5
3082,Christopher Johnson,34,6.79,11
3083,Laurie Carter,9,12.3,10
3084,Maria Sanford,47,7.27,13
3085,Allen White,15,8.72,6
3086,Richard Howard,1,9.94,17
3087,Matthew Watson,49,16.95,7
3088,Barbara Flores,2,15.74,0
3089,Gary Marshall,20,16.81,1
3090,Stephanie Hoffman,30,10.72,0
3091,Lance Rose,44,5.75,16
3092,Donald Franklin,47,0.95,3
3093,Shannon Jones,35,19.92,16
3094,Jennifer Avila,28,8.04,12
3095,Francisco Gonzalez,35,4.52,15
3096,Kathleen Mooney,25,14.86,1
3097,Caleb Jackson,15,1.84,5
3098,James Ray,16,16.88,9
3099,Mason Chase,30,1.89,9
3100,Susan Mitchell DVM,23,6.74,0
3101,Steven Hull,10,1.35,7
3102,Matthew Jones,18,16.02,20
3103,Robert Cummings,13,9.51,7
3104,Paul Ross,47,4.19,1
3105,Emily Salazar,49,15.91,8
3106,Michael Gibson,8,13.03,3
3107,Tracy Martinez,3,6.04,12
3108,Luke Johnson,43,16.08,20
3109,Adam Garcia,27,8.66,12
3110,Michael Graham,40,10.8,4
3111,Corey Barrera,50,4.0,8
3112,Steven Mayo,2,8.05,2
3113,Shawna Green,16,12.5,2
3114,Ashley Valentine,14,9.06,2
3115,Gary Salazar,5,15.27,16
3116,Debra Jackson,7,3.61,13
3117,Joe Martinez,39,0.37,0
3118,Nicole Barron,3,14.07,0
3119,Jennifer Griffin,29,17.25,17
3120,Joseph Lane,39,11.54,19
3121,Vanessa Morris,44,4.26,4
3122,Courtney Baker,46,19.24,3
3123,Bradley Hansen,4,14.84,18
3124,Mary Moss,16,9.35,12
3125,Blake Bonilla,48,18.74,6
3126,Adam Robinson,3,10.65,19
3127,Chelsea Garcia,26,12.29,9
3128,Kevin Rose,29,15.38,10
3129,Paige Collins,15,8.67,13
3130,Christian Wagner,35,11.32,16
3131,Colleen Cox,14,12.54,0
3132,Shawna Palmer,49,10.45,9
3133,Chelsea Ramirez,50,7.29,8
3134,Eric Kane,4,2.95,14
3135,Bridget Walter,9,3.01,6
3136,Cynthia Shannon,33,13.71,3
3137,Allen Stanley,19,6.01,8
3138,Derek Mcintosh,15,8.71,20
3139,Jeffrey Hernandez,47,6.37,18
3140,Katie Brown,37,16.6,15
3141,Brent Wong,21,1.29,12
3142,Jenny Carter,37,4.07,9
3143,Kirk Moreno,39,8.25,13
3144,Jeffrey Maldonado DDS,50,16.47,2
3145,Colleen Brown,44,12.92,7
3146,Derek Jones,21,5.13,13
3147,Darrell Oliver,16,12.02,17
3148,Jenna Garcia,20,8.12,8
3149,Sherry Adams,10,2.27,15
3150,Richard Bailey,43,3.84,9
3151,Kyle Gross,34,4.91,17
3152,Jonathan Graves,15,16.54,16
3153,Eric Knox,27,9.28,7
3154,Ethan Jones,20,11.2,12
3155,Steven Thomas,18,8.72,0
3156,John Cook,4,12.94,15
3157,Dennis Jones,36,0.74,12
3158,Sarah Wheeler,38,3.19,11
3159,Lauren Freeman,48,2.73,17
3160,Brian Fuentes,12,5.17,3
3161,Wanda Conley,41,16.07,14
3162,Carol Thomas,44,13.17,7
3163,Eric Fitzgerald,28,3.52,18
3164,Nicholas Fritz,36,17.05,0
3165,John Diaz,32,19.28,12
3166,Harold Mckinney,4,9.72,7
3167,Patricia Vincent,23,0.4,14
3168,Linda Rodriguez,42,17.19,11
3169,Monica Smith,43,1.68,15
3170,Selena Hopkins,25,12.03,18
3171,Jonathan Sanchez,34,17.34,3
3172,Valerie Howard,21,18.01,20
3173,Cheryl Blevins,45,8.14,9
3174,Tracie Wiley,27,7.27,10
3175,Stephanie Cole,27,13.15,4
3176,Kelsey Baker,10,1.81,20
3177,Stacy Myers,20,18.86,2
3178,Xavier Parker,25,14.48,3
3179,Joseph Cooper,12,2.81,17
3180,Jessica Gibson,49,2.24,5
3181,Rebecca Roberts,35,14.69,6
3182,Kathryn Jennings,31,18.66,15
3183,Chris Levy,16,10.44,18
3184,Mary Torres,15,16.58,7
3185,Robert Smith,20,18.99,2
3186,Douglas Watkins,46,18.63,4
3187,Eric Jordan,10,5.04,12
3188,April King,30,17.69,19
3189,Douglas Trevino,4,4.76,15
3190,Patricia Moore,36,2.45,16
3191,Devin Ferrell,27,16.13,18
3192,Kevin Miller,27,6.59,7
3193,John Gomez,36,11.69,1
3194,Mandy Henderson,34,7.8,15
3195,Annette Green,9,14.97,8
3196,Eric Elliott,25,4.72,13
3197,Erica Lane,16,8.46,9
3198,Christina Taylor,17,2.89,10
3199,Elizabeth Miller,14,3.5,4
3200,Lori Gardner,22,19.4,1
3201,Shawn Kim,42,8.79,10
3202,Jeremy Edwards,6,5.09,18
3203,Michelle Mcdonald,29,11.79,19
3204,Jason Jenkins,24,9.81,13
3205,Justin Bernard,6,7.49,0
3206,Peter Gilbert,35,18.97,8
3207,David Hunt,47,6.33,6
3208,Joshua Cunningham,13,8.48,17
3209,Pedro Long,4,13.65,15
3210,Aaron Aguirre,18,19.27,17
3211,Julia Brown,25,17.59,15
3212,Ronald Santos,44,18.74,10
3213,Brent Roberts,39,7.26,20
3214,Mr. Antonio Yang,39,14.31,7
3215,Nancy Brown,3,16.43,10
3216,Charles Yang,5,0.42,14
3217,Danny Lowe PhD,13,19.34,15
3218,Eric Hays,49,12.12,16
3219,John Watts,38,16.83,17
3220,Aaron Munoz,47,13.24,2
3221,Brent Harris,43,18.82,3
3222,Ross Wallace,36,13.81,13
3223,Bryan Sullivan,14,15.78,2
3224,Dr. Sarah Payne,31,4.79,12
3225,Melanie Villarreal,14,11.05,4
3226,Jessica Fields,22,6.19,0
3227,Robert Sandoval,20,19.17,5
3228,Patrick Payne,1,7.26,16
3229,Dylan Contreras,14,16.25,3
3230,Katherine Contreras,13,2.44,5
3231,Michael Rodriguez,48,17.34,6
3232,Jeffery Johnson,8,17.15,14
3233,Justin Smith,48,7.77,3
3234,Matthew Barry,49,18.2,1
3235,Amanda Meadows,31,7.86,13
3236,Julie Sharp,16,19.56,15
3237,William Howard,45,5.11,5
3238,Kathy Bailey,39,1.81,20
3239,Jeanette Brown,46,16.45,16
3240,Heather Ball,14,4.71,15
3241,Mike Buchanan,26,4.21,4
3242,Phillip Turner,16,17.8,17
3243,Thomas Brewer,36,18.32,13
3244,John Hopkins,21,12.63,12
3245,Tammy Rowe,50,17.59,0
3246,Beverly Nguyen,19,15.33,9
3247,Hannah Williamson,25,8.13,3
3248,Andrew Christian,30,0.68,13
3249,Brent Rodriguez,35,17.33,9
3250,Karen Wolf,42,16.46,8
3251,Dr. Morgan Young,23,18.81,16
3252,Carrie Stafford,20,9.42,10
3253,Jennifer Brown,17,8.26,19
3254,Ashley Bradford,24,16.82,11
3255,Phillip Obrien,33,14.35,18
3256,Tammy Morris,32,17.54,20
3257,Jamie Zhang,30,16.4,5
3258,Christina King,7,16.49,4
3259,Dustin Harris,47,13.97,9
3260,Robert Stokes,31,10.13,16
3261,Kevin Soto,49,7.04,6
3262,Christina Patrick,21,12.04,19
3263,Heather Russell,14,16.27,11
3264,Andrea Lopez,24,14.76,16
3265,Susan May,21,9.07,19
3266,Ronnie Hudson MD,27,0.55,8
3267,Luke Hansen,3,1.04,15
3268,Austin Patterson,37,12.83,14
3269,Benjamin Miller,15,12.6,6
3270,Elizabeth Wilson,48,15.82,10
3271,Kyle Rivera,10,2.72,4
3272,Todd Nielsen,2,8.01,5
3273,Michael Jones,17,12.57,16
3274,Tracy Jones,36,6.27,15
3275,Sarah Frederick,38,1.64,0
3276,Jennifer Brown,38,3.16,10
3277,Ashley Ruiz,47,10.33,13
3278,Deborah Johnson,27,19.39,5
3279,Dean Cook,19,16.61,4
3280,Brenda Payne,10,15.26,15
3281,Tammy Alvarado,13,16.94,2
3282,Cynthia Jones,22,13.72,0
3283,Sue Warner,15,15.85,9
3284,Amanda Zavala,25,6.39,6
3285,Linda Salazar,37,9.57,6
3286,Juan Potts,16,14.7,3
3287,Andrew Johnson,32,5.21,17
3288,Marie Reynolds,36,13.75,14
3289,Samuel Mata,42,16.54,10
3290,Anthony Ayala,44,15.99,3
3291,Kimberly Dalton,22,3.97,1
3292,Nancy Tran,17,8.29,19
3293,Ralph Dominguez,49,3.64,14
3294,Jeffery Taylor,32,17.53,19
3295,Steven Haas,47,18.9,5
3296,Cory Kim,42,17.69,2
3297,David Chapman,48,4.49,11
3298,Paul Beasley,32,18.96,20
3299,Laura Ritter,30,18.46,17
3300,Nathan Hess,11,12.94,7
3301,Cameron White,47,12.53,11
3302,Gregory Rios,23,18.14,20
3303,Eduardo Obrien,11,19.48,0
3304,Bryan Jones,9,3.97,6
3305,Joshua Simpson,47,14.03,8
3306,Heather Herman,35,3.38,9
3307,Micheal Pugh,32,8.02,13
3308,Eileen Valdez,12,8.58,18
3309,Debra Wolfe,35,5.2,9
3310,Amy Mccullough,42,1.78,11
3311,Lisa Ramirez,4,7.36,19
3312,Chad Daugherty,34,18.94,12
3313,Patrick Clark,3,2.35,8
3314,Robert Thomas,5,14.37,17
3315,Melissa Santos,43,8.7,17
3316,Brian Porter,4,18.4,20
3317,Donald Cruz,49,9.07,6
3318,Angela Ramirez,1,13.47,2
3319,Kathleen Roy,27,2.37,18
3320,Andrew Harris,9,14.27,4
3321,Jeffrey Williams,41,3.81,3
3322,Joshua Bailey,15,17.24,6
3323,Lee Barry,5,15.64,8
3324,Susan Patrick,46,5.76,5
3325,Nicole Peterson,10,9.88,8
3326,Jessica Patterson,1,2.6,18
3327,Nancy Brown,14,17.13,3
3328,James Griffith,33,12.0,4
3329,Shannon Hurley,30,19.9,16
3330,Kenneth Carroll,24,5.66,18
3331,Carla James,4,13.54,20
3332,Tammy Anderson,40,8.37,12
3333,Robert Tapia,41,8.17,10
3334,David Daniels,43,2.92,18
3335,James Gilbert,40,5.8,18
3336,Matthew Patton,31,5.24,19
3337,Lisa Martinez,43,12.35,8
3338,Erica Baker,32,18.15,19
3339,Joel Gonzales,2,7.39,15
3340,Vincent Castillo,1,13.69,6
3341,Claudia Brown,35,9.16,5
3342,Destiny Bishop,36,0.21,0
3343,Austin White,27,2.66,7
3344,Desiree Booth,1,6.46,6
3345,Mark Thomas,2,13.86,2
3346,Amber Wilson,34,13.74,19
3347,Michael Valencia,47,14.27,4
3348,Amanda Love,18,14.17,4
3349,Miguel Green,35,14.72,5
3350,Michael Mathews,19,5.12,15
3351,Nathan Burke,2,1.91,0
3352,Billy Wallace,33,1.18,10
3353,Cynthia Nguyen,45,6.66,2
3354,Rodney Perry,44,4.7,1
3355,Sherri Thomas,28,18.16,4
3356,Richard Rogers,12,19.93,16
3357,Matthew Ruiz,7,18.79,14
3358,Lisa Martin,7,19.34,13
3359,Timothy Buck,34,11.96,15
3360,Lee Morton,10,14.96,10
3361,Priscilla Romero,16,0.91,9
3362,Hailey Lewis,13,5.07,16
3363,Amanda Barber,40,12.39,3
3364,Zachary Miller,34,6.05,7
3365,Timothy Walker,17,7.89,17
3366,Laura Kelley,23,7.42,12
3367,Nicholas Abbott,18,19.36,12
3368,Amber Kennedy,26,11.19,12
3369,Jessica Adams,6,11.61,15
3370,Eileen Sanchez,24,5.21,11
3371,Randall Cox,26,10.07,9
3372,Paul Wilson,30,18.61,16
3373,Nicholas Beard,37,17.56,10
3374,Harold Wagner,16,2.64,16
3375,Martha Jacobs,45,6.35,2
3376,Jason Hudson,15,10.61,19
3377,Beth Medina,20,2.84,6
3378,Jennifer Richards,44,2.34,5
3379,David Mitchell,6,0.88,20
3380,Brad Fisher,42,2.56,8
3381,Ms. Mackenzie Barton,42,17.43,4
3382,Sherri Smith,49,16.7,13
3383,Dennis Spencer,3,14.96,17
3384,Natalie Martinez,6,18.52,14
3385,Jeffrey Vaughn,26,5.66,15
3386,Brandi Camacho DVM,25,17.54,8
3387,Heather Morales,25,12.26,3
3388,Michelle Wilson,36,15.23,17
3389,Stephanie Vargas,31,5.28,13
3390,Wendy Williams,4,6.26,20
3391,Heather Cole,41,17.85,11
3392,Jerry Davenport,1,6.31,5
3393,John Taylor,45,19.89,0
3394,Ralph Hendricks,11,15.27,11
3395,Angela Huang,6,3.03,14
3396,Jacqueline Banks,32,17.06,11
3397,Jeffrey Romero,28,13.15,13
3398,Theresa Davis,42,15.96,6
3399,Glenn Elliott,22,1.06,19
3400,Lauren Anthony,37,2.97,17
3401,Frank Flores,7,4.6,6
3402,Charles Cervantes,34,0.72,12
3403,Virginia Clark,3,5.2,11
3404,Laura Gilbert,15,14.12,5
3405,Dustin Wilson,14,8.73,0
3406,Jeffrey Mcclure,45,19.9,6
3407,Thomas Zhang,37,18.54,14
3408,Tammy Estrada,31,0.82,11
3409,Daniel Roberson,18,7.13,16
3410,Alyssa Orr,3,14.18,6
3411,Kimberly Lloyd,5,9.7,0
3412,Ronnie Johnson,44,9.86,18
3413,Tom Duncan,18,16.92,9
3414,Kelly Guerra,35,17.34,10
3415,Brian Mccarthy,37,2.47,3
3416,Jill Reynolds,43,1.87,11
3417,Sean Kaiser,3,17.36,8
3418,Audrey Gomez,12,3.61,16
3419,Ricky Luna,21,3.37,0
3420,Jonathon Hill,2,10.17,19
3421,Kayla Waters,14,5.46,8
3422,Emily Middleton,38,17.82,1
3423,Timothy Bauer,10,11.71,20
3424,Ryan Guerrero,49,11.67,8
3425,Amanda Walters,46,19.43,20
3426,Chad Bennett,26,10.52,15
3427,Megan Baker,5,11.42,12
3428,Robert Gross,20,8.33,1
3429,Craig Liu,11,1.54,8
3430,Shannon Curry,37,15.37,8
3431,Austin Grant,16,13.54,20
3432,Christopher Barnes,37,17.75,1
3433,James Silva,25,0.52,18
3434,Kari Sandoval,44,13.63,0
3435,Eric Hall,35,13.61,15
3436,John Robles,22,7.88,19
3437,Howard Castillo,25,11.81,20
3438,Brian Ibarra,49,19.02,14
3439,Donna Montes,48,16.74,15
3440,Matthew Wilson,9,3.08,5
3441,Francis Wilson,45,1.62,15
3442,Michele Ayala,47,16.61,20
3443,Dr. John Jenkins,6,13.19,17
3444,Earl Romero,33,9.08,3
3445,Rachel Brown,48,19.1,1
3446,Deborah Stewart,23,11.88,11
3447,Jeremy Ross,4,0.12,0
3448,Debra Chandler,7,19.4,19
3449,Robert Parker,28,13.12,4
3450,Kenneth Jackson,15,19.02,5
3451,Mario Gould,5,6.5,4
3452,Erin Jacobs,22,14.63,2
3453,Nathan Lang,39,14.69,13
3454,Michael Barr,50,19.15,3
3455,Kristen Pena,40,11.38,1
3456,Heidi Gonzalez,39,4.23,14
3457,Joseph Heath,26,0.97,20
3458,Robert Lozano,50,12.87,1
3459,Daniel Quinn,21,6.46,10
3460,Amanda Smith,2,1.11,3
3461,Ashley Sanders,41,1.41,17
3462,Mr. Eric Hall,18,19.04,8
3463,Danielle Nelson,29,7.63,6
3464,Richard Rios,32,7.98,20
3465,Patrick Nelson,15,3.56,19
3466,Benjamin Bowen,23,19.3,0
3467,Jennifer Smith,36,17.31,10
3468,Lisa Hernandez,25,1.78,10
3469,Rebecca Lee,28,17.05,5
3470,Emily Morris,12,3.26,18
3471,Allison Hill,44,15.59,11
3472,Dennis Douglas,38,5.7,16
3473,Eddie Davis,43,15.05,0
3474,Kristina Webb,25,13.08,12
3475,Kim Sanchez,6,2.41,13
3476,Jonathan Long,50,9.82,1
3477,Joshua Rodriguez,40,8.65,2
3478,William Sanders,19,16.13,6
3479,Jacob Hart,16,6.2,16
3480,Evelyn Pacheco,46,13.7,4
3481,Anna Jackson,5,2.63,8
3482,Katherine Wright,6,13.31,2
3483,Luis Wells,18,16.64,5
3484,Lacey Hall,10,10.25,14
3485,Darlene Collins,25,9.79,1
3486,Chris Morris,46,17.71,8
3487,Jennifer Smith,41,9.53,19
3488,Nicole Norton,10,11.26,6
3489,Emily Pearson,48,8.46,16
3490,Michael Robertson,25,15.13,13
3491,Wendy Miller,21,16.22,5
3492,Michael Bennett,24,12.28,20
3493,Carla Goodman,7,8.68,0
3494,Jeffrey Stanton,6,8.52,9
3495,Jeff Jackson,1,0.81,8
3496,Katelyn Curry,20,6.83,17
3497,Jennifer Phillips,29,9.27,11
3498,Edward Weeks,24,4.48,3
3499,Kelly Gilbert,49,13.72,10
3500,Matthew Thomas,18,3.1,14
3501,Christine Mendez,7,9.91,18
3502,Kelly King,9,12.59,2
3503,Timothy Ho,6,10.49,18
3504,Sarah Taylor,12,5.81,14
3505,Sandra Smith,28,8.75,2
3506,Chris Jones,29,18.14,3
3507,Emily Lopez,36,9.55,2
3508,Kimberly Rivera,36,2.97,5
3509,John Moore,33,2.56,2
3510,Justin Perez,27,18.06,5
3511,Tanya Hill,7,16.83,10
3512,Shawna Silva,2,10.46,18
3513,Marcus Powell,6,5.91,20
3514,Joshua Hopkins,23,0.95,0
3515,Christian Cross,36,1.53,5
3516,Dennis Garcia,6,0.9,0
3517,Laurie Miranda,39,2.15,6
3518,Raymond Vargas,39,8.5,20
3519,Robert Savage,21,1.89,11
3520,Kara Jackson,25,13.22,14
3521,Virginia Davis,1,11.37,2
3522,Brianna Martin,19,5.07,7
3523,Erica Huang,27,5.1,9
3524,Jorge Gonzales,25,1.64,20
3525,Erin Mason,50,10.07,6
3526,Justin Bennett,6,2.28,4
3527,John Collins,47,13.23,9
3528,Kerry Ware,36,3.59,1
3529,Tina Dougherty,16,3.64,12
3530,Michelle Larsen,37,7.86,9
3531,Katherine Mccormick,34,1.67,5
3532,Kristin Graham,11,17.54,8
3533,Alexander Diaz,44,5.95,4
3534,Michael Chandler,25,11.74,18
3535,Justin Cuevas,11,9.1,10
3536,Janet White,9,13.41,13
3537,Alexandra Ramos,18,12.48,7
3538,Abigail Collins,20,5.3,6
3539,Jacob King,18,19.33,8
3540,Lisa Johnson,32,17.43,6
3541,John Williams,10,3.74,5
3542,Dawn Garrett,5,3.7,9
3543,Samantha Roy,11,14.94,8
3544,Yolanda Chen,28,12.08,14
3545,John Golden DDS,18,17.43,8
3546,Amanda Johnson,27,2.13,2
3547,Brittany Fitzgerald,20,10.69,15
3548,Bonnie Barnes,31,0.12,11
3549,Amy Walsh,5,2.33,18
3550,Brent Stephens,24,3.43,11
3551,Mrs. Lisa Smith,17,9.54,11
3552,Sarah Stewart,16,13.84,20
3553,Susan Matthews,47,17.38,16
3554,Kelli Shepard,41,19.32,14
3555,Ryan Caldwell,32,12.04,20
3556,Roger Mason,39,9.73,5
3557,Angela Ramos,40,12.37,1
3558,Craig Wagner,13,19.48,18
3559,Paul Massey,30,7.21,12
3560,Donald Bell,7,13.48,4
3561,Keith Horton,9,13.81,17
3562,Julie Wilson,20,7.9,18
3563,Nicholas Lopez,1,6.05,6
3564,Tracy Wang,26,2.5,13
3565,Claudia Brooks,22,0.28,11
3566,Nathaniel Wright,40,2.24,20
3567,Maria Valenzuela,25,0.32,9
3568,Peter Anderson,22,19.41,6
3569,Michael Thompson,29,17.18,10
3570,Ethan Perez,22,4.18,16
3571,Stephen Thompson,28,12.97,17
3572,Michael Baker,42,12.99,8
3573,Kenneth Bailey DDS,39,8.72,2
3574,Mark Decker,9,12.52,16
3575,Ruben Cruz,20,15.8,6
3576,Christine Park,21,3.82,8
3577,Robert Hogan,39,6.02,6
3578,Michael Gordon,45,9.27,14
3579,Rebecca Davis,13,9.48,8
3580,Deanna Mcdonald,31,0.44,1
3581,Brian Barrett,21,3.32,3
3582,Charles Willis,12,3.05,16
3583,James Chapman,26,14.05,20
3584,Michael Soto,21,19.28,5
3585,Aimee Fisher,19,9.43,15
3586,Matthew Garcia,48,17.2,4
3587,Elizabeth Owens,45,11.7,14
3588,Alex Lamb,41,4.03,18
3589,Kenneth Graham,32,11.39,10
3590,Roy King,37,16.68,11
3591,George Gregory,16,1.02,18
3592,Wesley Rich,21,0.16,12
3593,Stephanie Hunter,25,12.61,18
3594,Raymond Finley,18,14.26,1
3595,Allen Hunt,26,19.59,10
3596,Stacie Sanford,24,16.97,3
3597,Christina Compton,8,14.74,20
3598,Beverly Cook,37,11.92,11
3599,Tracy Parker,13,11.09,0
3600,Rebecca Ellis,38,5.82,5
3601,Aaron Hernandez,35,9.75,13
3602,Elizabeth Miller,12,9.72,15
3603,Dalton Davis,44,11.82,10
3604,Michael Singleton,50,12.23,10
3605,John Cooper,36,13.57,20
3606,Michael Hale,2,16.33,3
3607,Mary Guerra,47,9.76,5
3608,Pamela Davis,30,14.29,11
3609,Phillip Anderson,46,10.57,9
3610,Stephanie Weiss,14,8.44,5
3611,Jessica Long,29,6.32,14
3612,John Yang,19,1.27,17
3613,Connie Franklin,45,17.86,5
3614,Jackie Morgan,5,8.34,0
3615,Lisa Walton,27,9.47,14
3616,Maria Taylor,44,9.9,19
3617,Daniel Graham,32,18.78,14
3618,Matthew Simmons,9,6.94,18
3619,James Nicholson,41,13.95,18
3620,Tyler Fisher,20,0.42,13
3621,Michael Flowers,16,5.76,12
3622,Bradley Parks,17,3.84,15
3623,Scott Lara,43,6.88,7
3624,Francis Andrews,10,4.64,8
3625,Jesse Tucker,46,4.39,11
3626,Jennifer Wise,28,18.18,19
3627,David Walters,25,6.78,10
3628,Rebekah Cole,5,12.04,15
3629,John Rogers,29,16.85,12
3630,Holly Floyd,39,13.14,9
3631,Ms. Janet Leonard,31,2.62,1
3632,George Villa,38,5.87,7
3633,Christina Hess,26,14.23,16
3634,Jordan Williams,35,19.2,3
3635,Bryan Burns,33,16.66,13
3636,Stephen Parks,45,13.46,13
3637,George Phillips,27,14.69,8
3638,Kimberly White,35,15.92,18
3639,Alan Nguyen,3,16.0,12
3640,Linda Howard,24,16.89,18
3641,Parker Wright,45,12.44,0
3642,Brandon Acosta,35,5.65,5
3643,Jessica Hill,39,14.99,16
3644,Melissa Sanchez,41,13.34,5
3645,Sandy Oconnor,6,2.58,9
3646,Judy Jones,7,3.99,19
3647,Charles Davila,50,12.11,16
3648,Sonia Reyes,16,2.02,6
